underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,open_interest,time_to_maturity
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,6970.0,C,0.0,0.0,0.0,0.0,0,67,283.5,21,284.8,6852.66,6913.22,35,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,6975.0,C,280.42,280.42,280.42,280.42,50,66,280.4,36,281.8,6852.66,6913.22,579,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,6980.0,C,0.0,0.0,0.0,0.0,0,68,277.3,31,278.7,6852.66,6913.22,166,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,6990.0,C,0.0,0.0,0.0,0.0,0,67,271.3,21,272.6,6852.66,6913.22,25,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7000.0,C,253.6,267.4,253.6,264.3,139,81,265.3,53,266.6,6852.66,6913.22,11594,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7010.0,C,261.91,261.91,261.91,261.91,10,72,259.3,21,260.6,6852.66,6913.22,28,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7020.0,C,0.0,0.0,0.0,0.0,0,52,253.4,31,254.8,6852.66,6913.22,10,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7025.0,C,242.19,252.44,242.19,249.94,20,99,250.5,48,251.8,6852.66,6913.22,616,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7030.0,C,0.0,0.0,0.0,0.0,0,51,247.6,37,248.9,6852.66,6913.22,48,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7040.0,C,218.08,235.4,218.08,234.6,5,66,241.8,31,243.1,6852.66,6913.22,17,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7050.0,C,229.6,240.0,229.6,240.0,251,49,236.2,29,237.3,6852.66,6913.22,1168,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7060.0,C,226.5,227.8,226.5,226.7,5,53,230.5,22,231.7,6852.66,6913.22,158,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7070.0,C,0.0,0.0,0.0,0.0,0,73,224.9,38,226.2,6852.66,6913.22,5,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7075.0,C,0.0,0.0,0.0,0.0,0,75,222.1,33,223.4,6852.66,6913.22,1198,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7080.0,C,213.8,219.0,213.8,219.0,2,48,219.4,22,220.6,6852.66,6913.22,29,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7090.0,C,212.14,212.14,212.14,212.14,1,77,213.9,33,215.2,6852.66,6913.22,86,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7100.0,C,192.1,193.4,191.5,193.4,11,77,208.6,30,209.8,6852.66,6913.22,2214,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7110.0,C,195.0,205.4,195.0,205.4,2,56,203.3,36,204.5,6852.66,6913.22,39,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7120.0,C,0.0,0.0,0.0,0.0,0,57,198.1,41,199.3,6852.66,6913.22,28,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7125.0,C,0.0,0.0,0.0,0.0,0,59,195.5,41,196.8,6852.66,6913.22,203,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7130.0,C,0.0,0.0,0.0,0.0,0,59,192.9,41,194.2,6852.66,6913.22,29,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7140.0,C,0.0,0.0,0.0,0.0,0,61,187.8,42,189.1,6852.66,6913.22,78,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7150.0,C,162.8,163.5,162.8,163.5,10,89,182.9,56,184.0,6852.66,6913.22,1067,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7160.0,C,0.0,0.0,0.0,0.0,0,62,177.9,38,179.1,6852.66,6913.22,35,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7170.0,C,159.19,159.19,159.19,159.19,1,61,173.0,39,174.3,6852.66,6913.22,16,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7175.0,C,172.9,173.6,168.8,169.2,19,83,170.6,66,171.8,6852.66,6913.22,369,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7180.0,C,0.0,0.0,0.0,0.0,0,59,168.3,37,169.5,6852.66,6913.22,56,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7190.0,C,0.0,0.0,0.0,0.0,0,60,163.6,41,164.7,6852.66,6913.22,62,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7200.0,C,154.56,158.57,153.58,158.57,358,90,159.0,57,160.1,6852.66,6913.22,3516,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7210.0,C,0.0,0.0,0.0,0.0,0,64,154.4,41,155.6,6852.66,6913.22,36,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7220.0,C,146.3,149.23,146.3,148.42,12,68,149.9,40,151.1,6852.66,6913.22,28,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7225.0,C,144.3,144.3,144.3,144.3,1,93,147.7,61,148.9,6852.66,6913.22,1824,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7230.0,C,145.55,147.42,145.55,147.42,6,72,145.5,44,146.7,6852.66,6913.22,34,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7240.0,C,131.29,136.07,131.29,136.07,8,72,141.2,43,142.4,6852.66,6913.22,45,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7250.0,C,135.53,138.8,135.52,138.8,36,96,137.1,65,138.1,6852.66,6913.22,1791,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7260.0,C,0.0,0.0,0.0,0.0,0,70,132.9,45,134.0,6852.66,6913.22,85,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7270.0,C,129.52,129.52,129.52,129.52,10,78,128.8,49,130.0,6852.66,6913.22,36,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7275.0,C,127.07,128.16,127.07,128.16,4,73,126.8,48,128.0,6852.66,6913.22,700,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7280.0,C,0.0,0.0,0.0,0.0,0,74,124.8,70,126.0,6852.66,6913.22,26,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7290.0,C,0.0,0.0,0.0,0.0,0,78,120.9,67,122.1,6852.66,6913.22,48,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7300.0,C,103.3,118.55,103.3,117.24,9,111,117.2,65,118.3,6852.66,6913.22,2449,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7310.0,C,113.5,113.5,113.5,113.5,7,73,113.4,53,114.5,6852.66,6913.22,48,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7320.0,C,111.24,111.24,111.24,111.24,1,82,109.7,74,110.9,6852.66,6913.22,62,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7325.0,C,106.8,108.6,104.4,108.6,31,85,107.9,72,109.1,6852.66,6913.22,866,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7330.0,C,0.0,0.0,0.0,0.0,0,77,106.2,58,107.3,6852.66,6913.22,58,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7340.0,C,95.5,103.3,94.1,103.3,16,75,102.7,57,103.9,6852.66,6913.22,58,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7350.0,C,89.9,100.25,89.9,100.2,128,72,99.4,92,100.4,6852.66,6913.22,1794,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7360.0,C,0.0,0.0,0.0,0.0,0,93,95.9,80,97.1,6852.66,6913.22,107,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7375.0,C,85.23,92.95,85.23,92.25,125,173,91.1,111,92.2,6852.66,6913.22,1513,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7400.0,C,77.99,84.6,77.99,83.35,258,81,83.6,84,84.4,6852.66,6913.22,3798,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7425.0,C,70.42,76.9,70.42,76.74,19,121,76.3,87,77.4,6852.66,6913.22,1061,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7450.0,C,70.66,70.66,70.66,70.66,6,140,69.7,96,70.5,6852.66,6913.22,3037,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7475.0,C,64.49,64.49,63.2,63.2,11,132,63.4,97,64.5,6852.66,6913.22,475,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7500.0,C,51.32,58.5,50.4,57.8,130,111,57.8,105,58.5,6852.66,6913.22,3009,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7525.0,C,51.3,53.08,51.3,53.08,21,152,52.3,107,53.3,6852.66,6913.22,875,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7550.0,C,46.6,46.6,46.6,46.6,2,169,47.5,173,48.4,6852.66,6913.22,2209,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7575.0,C,43.7,43.7,42.7,42.9,15,270,42.9,165,43.8,6852.66,6913.22,643,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7600.0,C,33.7,39.7,33.6,39.7,48,156,38.9,202,39.7,6852.66,6913.22,1530,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7625.0,C,34.4,35.79,34.4,35.25,6,232,35.1,171,35.8,6852.66,6913.22,1211,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7650.0,C,30.8,31.92,30.7,31.8,8,120,31.7,147,32.4,6852.66,6913.22,197,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7675.0,C,27.8,27.8,27.8,27.8,3,237,28.4,192,29.3,6852.66,6913.22,145,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7700.0,C,23.3,26.2,23.3,25.8,60,176,25.7,176,26.3,6852.66,6913.22,1575,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7725.0,C,22.74,22.74,22.74,22.74,4,432,23.0,167,23.7,6852.66,6913.22,263,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7750.0,C,18.25,21.15,18.25,21.15,7,144,20.8,253,21.4,6852.66,6913.22,1148,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7775.0,C,17.1,17.1,17.1,17.1,2,360,18.6,259,19.3,6852.66,6913.22,174,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7800.0,C,16.4,17.06,16.4,17.06,6,423,16.8,152,17.3,6852.66,6913.22,2249,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7825.0,C,14.75,15.45,14.75,15.45,32,483,15.0,164,15.6,6852.66,6913.22,147,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7850.0,C,13.8,14.0,13.7,13.9,21,406,13.5,271,14.1,6852.66,6913.22,270,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7875.0,C,11.45,11.45,11.45,11.45,8,560,12.1,286,12.7,6852.66,6913.22,151,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7900.0,C,10.65,11.2,10.65,11.2,21,230,11.0,559,11.5,6852.66,6913.22,4831,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,7950.0,C,8.5,9.1,8.5,9.1,3,754,8.8,154,9.3,6852.66,6913.22,363,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,8000.0,C,7.14,7.6,7.14,7.6,16,779,7.2,305,7.6,6852.66,6913.22,3272,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,8100.0,C,4.55,5.1,4.55,5.0,272,1075,4.8,591,5.2,6852.66,6913.22,1132,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,8200.0,C,3.2,3.44,3.2,3.43,8,750,3.3,514,3.6,6852.66,6913.22,1109,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,8300.0,C,0.0,0.0,0.0,0.0,0,414,2.3,1261,2.65,6852.66,6913.22,602,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,8400.0,C,0.0,0.0,0.0,0.0,0,455,1.65,941,1.95,6852.66,6913.22,279,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,8500.0,C,0.0,0.0,0.0,0.0,0,498,1.2,951,1.5,6852.66,6913.22,319,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,8600.0,C,1.0,1.03,0.97,0.97,192,1616,0.85,1229,1.15,6852.66,6913.22,641,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,8800.0,C,0.65,0.65,0.63,0.64,7,1164,0.5,807,0.8,6852.66,6913.22,698,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,9000.0,C,0.55,0.55,0.46,0.46,3,617,0.35,485,0.6,6852.66,6913.22,856,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,9200.0,C,0.0,0.0,0.0,0.0,0,1644,0.15,181,0.45,6852.66,6913.22,888,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,9400.0,C,0.0,0.0,0.0,0.0,0,1571,0.1,181,0.35,6852.66,6913.22,239,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,9600.0,C,0.0,0.0,0.0,0.0,0,610,0.1,199,0.3,6852.66,6913.22,65,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,9800.0,C,0.25,0.25,0.25,0.25,26,184,0.1,416,0.3,6852.66,6913.22,40,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,10000.0,C,0.0,0.0,0.0,0.0,0,6,0.1,62,0.2,6852.66,6913.22,60,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,10200.0,C,0.0,0.0,0.0,0.0,0,1,0.1,382,0.2,6852.66,6913.22,64,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,10400.0,C,0.0,0.0,0.0,0.0,0,0,0.0,436,0.2,6852.66,6913.22,199,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,10800.0,C,0.0,0.0,0.0,0.0,0,0,0.0,428,0.15,6852.66,6913.22,11,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,11200.0,C,0.0,0.0,0.0,0.0,0,0,0.0,471,0.15,6852.66,6913.22,16,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,11600.0,C,0.0,0.0,0.0,0.0,0,0,0.0,490,0.15,6852.66,6913.22,0,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,12000.0,C,0.0,0.0,0.0,0.0,0,0,0.0,259,0.1,6852.66,6913.22,0,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-07-17,12400.0,C,0.0,0.0,0.0,0.0,0,0,0.0,272,0.1,6852.66,6913.22,1,0.38904109589041097
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,200.0,C,0.0,0.0,0.0,0.0,0,2,6651.2,1,6668.7,6852.66,6913.22,5,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,400.0,C,0.0,0.0,0.0,0.0,0,2,6456.1,1,6472.6,6852.66,6913.22,1,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,600.0,C,0.0,0.0,0.0,0.0,0,1,6257.9,1,6278.4,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,800.0,C,0.0,0.0,0.0,0.0,0,2,6063.0,1,6080.5,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,1000.0,C,0.0,0.0,0.0,0.0,0,2,5867.1,5,5883.7,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,1200.0,C,0.0,0.0,0.0,0.0,0,5,5670.0,5,5687.2,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,1400.0,C,0.0,0.0,0.0,0.0,0,2,5475.8,5,5491.2,6852.66,6913.22,1,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,1600.0,C,0.0,0.0,0.0,0.0,0,2,5279.7,5,5295.4,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,1800.0,C,0.0,0.0,0.0,0.0,0,5,5083.7,5,5099.6,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,2000.0,C,0.0,0.0,0.0,0.0,0,2,4888.9,5,4904.2,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,2200.0,C,0.0,0.0,0.0,0.0,0,5,4693.3,5,4708.6,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,2400.0,C,0.0,0.0,0.0,0.0,0,5,4498.3,5,4512.9,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,2500.0,C,0.0,0.0,0.0,0.0,0,5,4401.1,5,4415.3,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,2600.0,C,0.0,0.0,0.0,0.0,0,5,4303.8,5,4317.8,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,2700.0,C,0.0,0.0,0.0,0.0,0,5,4206.1,5,4219.8,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,2800.0,C,0.0,0.0,0.0,0.0,0,5,4109.1,5,4122.9,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,2900.0,C,0.0,0.0,0.0,0.0,0,5,4012.0,5,4025.8,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,3000.0,C,0.0,0.0,0.0,0.0,0,5,3914.9,5,3928.4,6852.66,6913.22,1,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,3100.0,C,0.0,0.0,0.0,0.0,0,5,3817.7,5,3830.9,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,3200.0,C,0.0,0.0,0.0,0.0,0,5,3720.9,5,3733.9,6852.66,6913.22,3,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,3300.0,C,0.0,0.0,0.0,0.0,0,5,3623.5,5,3636.6,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,3400.0,C,0.0,0.0,0.0,0.0,0,5,3526.8,5,3539.4,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,3500.0,C,0.0,0.0,0.0,0.0,0,5,3429.2,5,3441.5,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,3600.0,C,0.0,0.0,0.0,0.0,0,5,3333.0,5,3345.2,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,3700.0,C,0.0,0.0,0.0,0.0,0,5,3236.1,5,3248.0,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,3750.0,C,0.0,0.0,0.0,0.0,0,2,3191.2,2,3195.7,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,3800.0,C,0.0,0.0,0.0,0.0,0,2,3142.8,2,3147.3,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,3850.0,C,0.0,0.0,0.0,0.0,0,2,3094.6,2,3098.9,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,3900.0,C,0.0,0.0,0.0,0.0,0,2,3046.1,2,3050.5,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,3950.0,C,0.0,0.0,0.0,0.0,0,2,2997.7,2,3002.1,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4000.0,C,0.0,0.0,0.0,0.0,0,2,2949.6,2,2953.8,6852.66,6913.22,4,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4050.0,C,0.0,0.0,0.0,0.0,0,2,2901.3,2,2905.5,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4100.0,C,0.0,0.0,0.0,0.0,0,2,2852.9,2,2857.2,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4150.0,C,0.0,0.0,0.0,0.0,0,2,2804.8,2,2808.9,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4200.0,C,0.0,0.0,0.0,0.0,0,2,2756.5,2,2760.6,6852.66,6913.22,1,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4250.0,C,0.0,0.0,0.0,0.0,0,2,2708.3,2,2712.4,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4300.0,C,0.0,0.0,0.0,0.0,0,2,2660.1,2,2664.2,6852.66,6913.22,1,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4350.0,C,0.0,0.0,0.0,0.0,0,2,2612.2,2,2616.0,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4375.0,C,0.0,0.0,0.0,0.0,0,2,2587.7,2,2592.6,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4400.0,C,0.0,0.0,0.0,0.0,0,2,2564.0,2,2568.0,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4425.0,C,0.0,0.0,0.0,0.0,0,2,2539.7,2,2544.5,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4450.0,C,0.0,0.0,0.0,0.0,0,2,2516.0,2,2519.9,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4475.0,C,0.0,0.0,0.0,0.0,0,2,2491.5,2,2496.6,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4500.0,C,0.0,0.0,0.0,0.0,0,2,2468.0,2,2471.9,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4525.0,C,0.0,0.0,0.0,0.0,0,2,2443.8,2,2448.5,6852.66,6913.22,1,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4550.0,C,0.0,0.0,0.0,0.0,0,2,2420.1,2,2424.0,6852.66,6913.22,1,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4575.0,C,0.0,0.0,0.0,0.0,0,2,2395.7,2,2400.7,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4600.0,C,0.0,0.0,0.0,0.0,0,2,2372.3,2,2376.1,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4625.0,C,0.0,0.0,0.0,0.0,0,2,2348.1,2,2352.8,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4650.0,C,0.0,0.0,0.0,0.0,0,2,2324.5,2,2328.2,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4675.0,C,0.0,0.0,0.0,0.0,0,2,2300.2,2,2305.0,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4700.0,C,0.0,0.0,0.0,0.0,0,2,2276.8,2,2280.5,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4725.0,C,0.0,0.0,0.0,0.0,0,2,2252.5,2,2257.3,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4750.0,C,0.0,0.0,0.0,0.0,0,2,2229.1,2,2232.8,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4775.0,C,0.0,0.0,0.0,0.0,0,2,2204.9,2,2209.6,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4800.0,C,0.0,0.0,0.0,0.0,0,2,2181.5,2,2185.2,6852.66,6913.22,1,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4825.0,C,0.0,0.0,0.0,0.0,0,2,2157.3,2,2161.9,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4850.0,C,0.0,0.0,0.0,0.0,0,2,2134.1,2,2137.7,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4875.0,C,0.0,0.0,0.0,0.0,0,2,2109.9,2,2114.4,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4900.0,C,0.0,0.0,0.0,0.0,0,2,2086.6,2,2090.2,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4925.0,C,0.0,0.0,0.0,0.0,0,2,2062.7,2,2067.1,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4950.0,C,0.0,0.0,0.0,0.0,0,2,2039.3,2,2042.8,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,4975.0,C,0.0,0.0,0.0,0.0,0,2,2015.3,2,2019.7,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,5000.0,C,0.0,0.0,0.0,0.0,0,2,1992.0,2,1995.5,6852.66,6913.22,18177,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,5025.0,C,0.0,0.0,0.0,0.0,0,2,1968.2,2,1972.4,6852.66,6913.22,0,0.4849315068493151
^SPX,2026-02-24 16:15:00,SPX,2026-08-21,5050.0,C,0.0,0.0,0.0,0.0,0,2,1944.9,2,1948.4,6852.66,6913.22,0,0.4849315068493151
